rank,player,rushing_att,rushing_yds,rushing_avg,rushing_lng,rushing_20p,rushing_td,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_td,lst,games,fantasy_points,fantasy_points_per_game,rost,position,week,year,team
39.0,Marlon Mack,4.0,26.0,6.5,18.0,0.0,0.0,3.0,3.0,30.0,10.0,0.0,0.0,1.0,5.6,5.6,1.6,RB,1,2020,IND
40.0,Boston Scott,9.0,35.0,3.9,13.0,0.0,0.0,2.0,2.0,19.0,9.5,0.0,0.0,1.0,5.4,5.4,27.7,RB,1,2020,PHI
41.0,Devin Singletary,9.0,30.0,3.3,12.0,0.0,0.0,5.0,7.0,23.0,4.6,0.0,0.0,1.0,5.3,5.3,89.1,RB,1,2020,BUF
42.0,James White,5.0,22.0,4.4,7.0,0.0,0.0,3.0,3.0,30.0,10.0,0.0,0.0,1.0,5.2,5.2,7.9,RB,1,2020,NE
43.0,Devontae Booker,4.0,29.0,7.3,15.0,0.0,0.0,3.0,3.0,23.0,7.7,0.0,0.0,1.0,5.2,5.2,23.3,RB,1,2020,LV
44.0,Joe Mixon,19.0,69.0,3.6,14.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,5.1,5.1,98.1,RB,1,2020,CIN
45.0,Kyle Juszczyk,1.0,7.0,7.0,7.0,0.0,0.0,1.0,2.0,41.0,41.0,0.0,0.0,1.0,4.8,4.8,1.0,RB,1,2020,SF
46.0,Latavius Murray,15.0,48.0,3.2,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.8,4.8,22.2,RB,1,2020,NO
47.0,Tarik Cohen,7.0,41.0,5.9,16.0,0.0,0.0,2.0,2.0,6.0,3.0,0.0,0.0,1.0,4.7,4.7,3.0,RB,1,2020,CHI
48.0,Le'Veon Bell,6.0,14.0,2.3,7.0,0.0,0.0,2.0,2.0,32.0,16.0,0.0,0.0,1.0,4.6,4.6,5.4,RB,1,2020,NYJ
49.0,Nick Chubb,10.0,60.0,6.0,29.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,1.0,1.0,4.6,4.6,99.8,RB,1,2020,CLE
50.0,Tyler Ervin,3.0,38.0,12.7,21.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,4.4,4.4,0.0,RB,1,2020,GB
52.0,Cam Akers,14.0,39.0,2.8,6.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,4.3,4.3,13.8,RB,1,2020,LAR
53.0,Jamaal Williams,7.0,21.0,3.0,5.0,0.0,0.0,4.0,4.0,21.0,5.3,0.0,0.0,1.0,4.2,4.2,58.2,RB,1,2020,GB
54.0,Phillip Lindsay,7.0,24.0,3.4,10.0,0.0,0.0,1.0,1.0,11.0,11.0,0.0,0.0,1.0,3.5,3.5,9.0,RB,1,2020,DEN
55.0,Tony Pollard,2.0,10.0,5.0,6.0,0.0,0.0,2.0,3.0,22.0,11.0,0.0,0.0,1.0,3.2,3.2,75.3,RB,1,2020,DAL
56.0,Rex Burkhead,7.0,32.0,4.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,3.2,31.5,RB,1,2020,NE
58.0,Darrel Williams,7.0,23.0,3.3,7.0,0.0,0.0,2.0,2.0,7.0,3.5,0.0,0.0,1.0,3.0,3.0,79.6,RB,1,2020,KC
60.0,Giovani Bernard,1.0,7.0,7.0,7.0,0.0,0.0,4.0,5.0,21.0,5.3,0.0,0.0,1.0,2.8,2.8,5.4,RB,1,2020,CIN
61.0,Tevin Coleman,4.0,18.0,4.5,10.0,0.0,0.0,1.0,2.0,6.0,6.0,0.0,0.0,1.0,2.4,2.4,18.5,RB,1,2020,SF
62.0,Frank Gore,6.0,24.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,2.4,12.2,RB,1,2020,NYJ
63.0,Matt Breida,5.0,22.0,4.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,2.2,8.2,RB,1,2020,MIA
64.0,Corey Clement,6.0,19.0,3.2,7.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2.1,2.1,0.8,RB,1,2020,PHI
65.0,Brian Hill,3.0,12.0,4.0,10.0,0.0,0.0,2.0,2.0,8.0,4.0,0.0,0.0,1.0,2.0,2.0,0.1,RB,1,2020,ATL
66.0,Leonard Fournette,5.0,5.0,1.0,6.0,0.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,1.0,1.9,1.9,74.8,RB,1,2020,TB
67.0,James Conner,6.0,9.0,1.5,3.0,0.0,0.0,2.0,4.0,8.0,4.0,0.0,0.0,1.0,1.7,1.7,94.6,RB,1,2020,PIT
68.0,Gus Edwards,4.0,17.0,4.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,9.6,RB,1,2020,BAL
69.0,Jalen Richard,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,15.0,0.0,0.0,1.0,1.5,1.5,0.7,RB,1,2020,LV
71.0,AJ Dillon,2.0,14.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.4,87.4,RB,1,2020,GB
73.0,Kerryon Johnson,7.0,14.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.4,0.1,RB,1,2020,DET
74.0,Royce Freeman,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,12.0,0.0,0.0,1.0,1.2,1.2,5.2,RB,1,2020,DEN
75.0,Patrick Laird,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,4.5,0.0,0.0,1.0,0.9,0.9,0.0,RB,1,2020,MIA
77.0,Chris Thompson,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,3.0,0.0,0.0,1.0,0.6,0.6,0.0,RB,1,2020,JAC
78.0,Ito Smith,1.0,4.0,4.0,4.0,0.0,0.0,3.0,3.0,2.0,0.7,0.0,0.0,1.0,0.6,0.6,0.0,RB,1,2020,ATL
79.0,Khari Blasingame,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,0.5,0.5,0.0,RB,1,2020,TEN
80.0,D'Ernest Johnson,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,18.7,RB,1,2020,CLE
81.0,Justin Jackson,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,42.5,RB,1,2020,LAC
82.0,Travis Homer,3.0,-1.0,-0.3,1.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.3,0.3,0.3,RB,1,2020,SEA
83.0,Jaylen Samuels,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.3,0.3,0.1,RB,1,2020,PIT
84.0,Anthony Sherman,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.0,RB,1,2020,KC
85.0,LeSean McCoy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.2,0.2,2.0,RB,1,2020,TB
86.0,Jason Huntley,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,0.2,RB,1,2020,PHI
87.0,Dion Lewis,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,2.0,RB,1,2020,NYG
103.0,Jordan Wilkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2020,IND
121.0,Alec Ingold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,1,2020,LV
128.0,Ty Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.8,RB,1,2020,DET
131.0,Darwin Thompson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2020,KC
142.0,Jakob Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2020,NE
151.0,Buddy Howell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2020,HOU
162.0,Trenton Cannon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,1,2020,CAR
166.0,Mike Boone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,RB,1,2020,MIN
169.0,Ryan Nall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2020,CHI
171.0,Chandler Cox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2020,MIA
198.0,Taiwan Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2020,BUF
200.0,Bruce Miller,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2020,JAC
223.0,Derek Watt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,1,2020,PIT
224.0,Andy Janovich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,1,2020,CLE
229.0,Michael Burton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,1,2020,NO
235.0,Elijhaa Penny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,1,2020,NYG
236.0,C.J. Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,1,2020,MIN
237.0,Jeremy McNichols,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.6,RB,1,2020,TEN
238.0,Samaje Perine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.2,RB,1,2020,CIN
247.0,Ameer Abdullah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.4,RB,1,2020,MIN
248.0,Mike Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.7,RB,1,2020,CAR
249.0,Senorise Perry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2020,TEN
1.0,Aaron Jones,18.0,168.0,9.3,75.0,0.0,2.0,4.0,8.0,68.0,17.0,1.0,0.0,1.0,41.6,41.6,98.9,RB,2,2020,GB
2.0,Alvin Kamara,13.0,79.0,6.1,21.0,0.0,2.0,9.0,9.0,95.0,10.6,0.0,0.0,1.0,29.4,29.4,100.0,RB,2,2020,NO
3.0,Nick Chubb,22.0,124.0,5.6,26.0,0.0,2.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,25.3,25.3,99.8,RB,2,2020,CLE
4.0,Leonard Fournette,12.0,103.0,8.6,46.0,0.0,2.0,4.0,5.0,13.0,3.3,0.0,0.0,1.0,23.6,23.6,74.8,RB,2,2020,TB
5.0,Kareem Hunt,10.0,86.0,8.6,33.0,0.0,1.0,2.0,2.0,15.0,7.5,1.0,0.0,1.0,22.1,22.1,82.1,RB,2,2020,CLE
6.0,Christian McCaffrey,18.0,59.0,3.3,9.0,0.0,2.0,4.0,5.0,29.0,7.3,0.0,0.0,1.0,20.8,20.8,47.2,RB,2,2020,CAR
7.0,David Montgomery,16.0,82.0,5.1,23.0,0.0,0.0,3.0,3.0,45.0,15.0,1.0,0.0,1.0,18.7,18.7,98.7,RB,2,2020,CHI
8.0,James Conner,16.0,106.0,6.6,59.0,0.0,1.0,2.0,2.0,15.0,7.5,0.0,0.0,1.0,18.1,18.1,94.6,RB,2,2020,PIT
10.0,James Robinson,16.0,102.0,6.4,39.0,0.0,1.0,3.0,4.0,18.0,6.0,0.0,0.0,1.0,18.0,18.0,76.3,RB,2,2020,JAC
11.0,Miles Sanders,20.0,95.0,4.8,15.0,0.0,1.0,3.0,7.0,36.0,12.0,0.0,1.0,1.0,17.1,17.1,77.0,RB,2,2020,PHI
12.0,Jonathan Taylor,26.0,101.0,3.9,13.0,0.0,1.0,2.0,2.0,9.0,4.5,0.0,0.0,1.0,17.0,17.0,100.0,RB,2,2020,IND
13.0,Chris Carson,17.0,72.0,4.2,13.0,0.0,0.0,3.0,3.0,36.0,12.0,1.0,0.0,1.0,16.8,16.8,31.7,RB,2,2020,SEA
14.0,Raheem Mostert,8.0,92.0,11.5,80.0,0.0,1.0,2.0,2.0,15.0,7.5,0.0,0.0,1.0,16.7,16.7,13.0,RB,2,2020,SF
15.0,Ezekiel Elliott,22.0,89.0,4.0,11.0,0.0,1.0,6.0,7.0,33.0,5.5,0.0,1.0,1.0,16.2,16.2,99.7,RB,2,2020,DAL
16.0,Dalvin Cook,14.0,63.0,4.5,16.0,0.0,1.0,2.0,2.0,8.0,4.0,0.0,0.0,1.0,15.1,15.1,100.0,RB,2,2020,MIN
17.0,Austin Ekeler,16.0,93.0,5.8,13.0,0.0,0.0,4.0,4.0,55.0,13.8,0.0,0.0,1.0,14.8,14.8,99.9,RB,2,2020,LAC
19.0,Jerick McKinnon,3.0,77.0,25.7,55.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.7,13.7,0.8,RB,2,2020,SF
21.0,Dion Lewis,10.0,20.0,2.0,6.0,0.0,1.0,4.0,5.0,36.0,9.0,0.0,0.0,1.0,11.6,11.6,2.0,RB,2,2020,NYG
22.0,Joshua Kelley,23.0,64.0,2.8,7.0,0.0,0.0,2.0,2.0,49.0,24.5,0.0,0.0,1.0,11.3,11.3,1.1,RB,2,2020,LAC
24.0,Josh Jacobs,27.0,88.0,3.3,14.0,0.0,0.0,3.0,3.0,17.0,5.7,0.0,0.0,1.0,10.5,10.5,98.0,RB,2,2020,LV
25.0,Kenyan Drake,20.0,86.0,4.3,16.0,0.0,0.0,2.0,2.0,9.0,4.5,0.0,0.0,1.0,9.5,9.5,29.4,RB,2,2020,ARI
26.0,Kerryon Johnson,8.0,32.0,4.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.2,9.2,0.1,RB,2,2020,DET
27.0,Chris Thompson,2.0,7.0,3.5,5.0,0.0,0.0,3.0,4.0,20.0,6.7,1.0,0.0,1.0,8.7,8.7,0.0,RB,2,2020,JAC
28.0,Ronald Jones II,7.0,23.0,3.3,7.0,0.0,1.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,8.7,8.7,83.5,RB,2,2020,TB
29.0,Joe Mixon,16.0,46.0,2.9,9.0,0.0,0.0,4.0,4.0,40.0,10.0,0.0,0.0,1.0,8.6,8.6,98.1,RB,2,2020,CIN
30.0,Jalen Richard,2.0,26.0,13.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.6,8.6,0.7,RB,2,2020,LV
31.0,Derrick Henry,25.0,84.0,3.4,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,8.4,8.4,78.0,RB,2,2020,TEN
32.0,Jamaal Williams,8.0,63.0,7.9,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.3,8.3,58.2,RB,2,2020,GB
33.0,Myles Gaskin,7.0,46.0,6.6,14.0,0.0,0.0,6.0,7.0,36.0,6.0,0.0,0.0,1.0,8.2,8.2,83.2,RB,2,2020,MIA
34.0,Devin Singletary,10.0,56.0,5.6,18.0,0.0,0.0,2.0,3.0,20.0,10.0,0.0,0.0,1.0,7.6,7.6,89.1,RB,2,2020,BUF
35.0,Mike Davis,1.0,1.0,1.0,1.0,0.0,0.0,8.0,8.0,74.0,9.3,0.0,0.0,1.0,7.5,7.5,49.7,RB,2,2020,CAR
36.0,Gus Edwards,10.0,73.0,7.3,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.3,7.3,9.6,RB,2,2020,BAL
37.0,D'Andre Swift,5.0,12.0,2.4,5.0,0.0,0.0,5.0,5.0,60.0,12.0,0.0,0.0,1.0,7.2,7.2,97.2,RB,2,2020,DET
38.0,Clyde Edwards-Helaire,10.0,38.0,3.8,17.0,0.0,0.0,6.0,8.0,32.0,5.3,0.0,0.0,1.0,7.0,7.0,86.8,RB,2,2020,KC
39.0,Alec Ingold,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,2.5,1.0,0.0,1.0,6.5,6.5,0.1,RB,2,2020,LV
40.0,Jordan Howard,5.0,4.0,0.8,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.4,6.4,18.7,RB,2,2020,MIA
41.0,Frank Gore,21.0,63.0,3.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.3,6.3,12.2,RB,2,2020,NYJ
42.0,J.K. Dobbins,2.0,48.0,24.0,44.0,0.0,0.0,1.0,1.0,13.0,13.0,0.0,0.0,1.0,6.1,6.1,10.3,RB,2,2020,BAL
44.0,Jakob Johnson,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.1,6.1,0.0,RB,2,2020,NE
48.0,David Johnson,11.0,34.0,3.1,9.0,0.0,0.0,2.0,4.0,16.0,8.0,0.0,0.0,1.0,5.0,5.0,35.4,RB,2,2020,HOU
49.0,Rex Burkhead,6.0,2.0,0.3,3.0,0.0,0.0,4.0,6.0,47.0,11.8,0.0,0.0,1.0,4.9,4.9,31.5,RB,2,2020,NE
50.0,Malcolm Brown,11.0,47.0,4.3,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.7,4.7,3.6,RB,2,2020,LAR
51.0,Boston Scott,4.0,19.0,4.8,9.0,0.0,0.0,3.0,3.0,24.0,8.0,0.0,0.0,1.0,4.3,4.3,27.7,RB,2,2020,PHI
52.0,Adrian Peterson,7.0,41.0,5.9,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.1,4.1,4.9,RB,2,2020,DET
53.0,Tevin Coleman,14.0,12.0,0.9,6.0,0.0,0.0,2.0,2.0,28.0,14.0,0.0,0.0,1.0,4.0,4.0,18.5,RB,2,2020,SF
54.0,Jordan Wilkins,9.0,40.0,4.4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,RB,2,2020,IND
55.0,Matt Breida,7.0,37.0,5.3,11.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,3.9,3.9,8.2,RB,2,2020,MIA
56.0,Zack Moss,8.0,37.0,4.6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7,3.7,36.8,RB,2,2020,BUF
57.0,Carlos Hyde,5.0,22.0,4.4,9.0,0.0,0.0,2.0,2.0,15.0,7.5,0.0,0.0,1.0,3.7,3.7,6.9,RB,2,2020,SEA
58.0,Latavius Murray,3.0,14.0,4.7,8.0,0.0,0.0,2.0,2.0,19.0,9.5,0.0,0.0,1.0,3.3,3.3,22.2,RB,2,2020,NO
59.0,Saquon Barkley,4.0,28.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,2.8,97.6,RB,2,2020,NYG
60.0,Tarik Cohen,5.0,12.0,2.4,5.0,0.0,0.0,1.0,1.0,15.0,15.0,0.0,0.0,1.0,2.7,2.7,3.0,RB,2,2020,CHI
61.0,Giovani Bernard,1.0,3.0,3.0,3.0,0.0,0.0,5.0,7.0,22.0,4.4,0.0,0.0,1.0,2.5,2.5,5.4,RB,2,2020,CIN
63.0,Brian Hill,3.0,14.0,4.7,10.0,0.0,0.0,2.0,2.0,11.0,5.5,0.0,0.0,1.0,2.5,2.5,0.1,RB,2,2020,ATL
64.0,Darwin Thompson,4.0,21.0,5.3,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.1,2.1,0.0,RB,2,2020,KC
65.0,Travis Homer,3.0,21.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,2.1,0.3,RB,2,2020,SEA
66.0,LeSean McCoy,1.0,-5.0,-5.0,0.0,0.0,0.0,5.0,7.0,26.0,5.2,0.0,0.0,1.0,2.1,2.1,2.0,RB,2,2020,TB
67.0,Royce Freeman,3.0,20.0,6.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.2,RB,2,2020,DEN
