,Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
21,22,Ryan Succop(TB),1,1,100.0,26,0,1,0,0,0,3,3,1,6.0,6.0,57.4%
22,23,Zane Gonzalez(CAR),1,2,50.0,47,0,0,0,1,0,2,2,1,6.0,6.0,2.6%
23,24,Cairo Santos(CHI),1,1,100.0,27,0,1,0,0,0,2,2,1,5.0,5.0,2.1%
24,25,Mason Crosby(GB),0,0,0,0,0,0,0,0,0,5,6,1,5.0,5.0,40.7%
25,26,Brandon McManus(DEN),1,1,100.0,58,0,0,0,0,1,0,0,1,5.0,5.0,44.3%
26,27,Matt Prater(ARI),1,1,100.0,29,0,1,0,0,0,2,2,1,5.0,5.0,52.8%
27,28,Jake Elliott(PHI),1,1,100.0,42,0,0,0,1,0,0,1,1,4.0,4.0,22.5%
28,29,Michael Badgley(IND),1,1,100.0,27,0,1,0,0,0,0,1,1,3.0,3.0,19.9%
29,30,Sergio Castillo(NYJ),1,2,50.0,38,0,0,1,0,0,0,0,1,3.0,3.0,0.0%
30,31,Justin Tucker(BAL),0,0,0,0,0,0,0,0,0,2,2,1,2.0,2.0,98.0%
31,32,Rodrigo Blankenship(IND),0,0,0,0,0,0,0,0,0,2,2,1,2.0,2.0,4.1%
32,33,Ryan Santoso(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
33,34,Chris Blewitt(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
34,35,Austin Seibert(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
35,36,Matthew Wright(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
36,37,Ty Long(LAC),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%
37,38,Sam Ficken(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
38,39,Greg Joseph(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.1%
39,40,Eddy Pineiro(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
40,41,Chase McLaughlin(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1%
41,42,Evan McPherson(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2%
42,43,Riley Patterson(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
43,44,Alex Kessman(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
44,45,Jose Borregales(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
45,46,Quinn Nordin(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
46,47,Chris Naggar(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
47,48,Brian Johnson(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6%
48,49,Cameron Nizialek(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
49,50,Jake Verity(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
50,51,JJ Molson(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
51,52,Sam Sloman(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
52,53,Matt Ammendola(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
53,54,Lirim Hajrullahu(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
54,55,Austin MacGinnis(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
55,56,Parker Douglass(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
56,57,Piotr Czech(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
57,58,Steven Weatherford(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
58,59,Zac Derr(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
59,60,Ricky Schmit(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
60,61,Andrew Wellock(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
61,62,Carlos Martinez(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
62,63,Garrett Rivas(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
63,64,Jason Reda(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
64,65,MacKenzie Hoambrecker(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
65,66,Mark Hickok(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
66,67,Michael Palardy(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3%
67,68,Brett Maher(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9%
68,69,Giorgio Tavecchio(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%
69,70,Andrew Jacas(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
70,71,Saverio Rocca(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
71,72,Garrett Lindholm(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
72,73,Connor Hughes(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
73,74,Clint Stitser(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
74,75,Kai Forbath(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0%
