rank,player,rushing_att,rushing_yds,rushing_avg,rushing_lng,rushing_20p,rushing_td,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_td,lst,games,fantasy_points,fantasy_points_per_game,rost,position,week,year,team
182.0,Delone Carter,7.0,25.0,3.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,IND
183.0,DeMarco Murray,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,13.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,1,2011,DAL
184.0,Jacquizz Rodgers,2.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,33.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,ATL
194.0,Deji Karim,14.0,33.0,2.4,9.0,0.0,0.0,3.0,3.0,39.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,JAC
196.0,Jacob Hester,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,13.0,4.3,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,LAC
197.0,Jackie Battle,2.0,7.0,3.5,4.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,KC
198.0,Greg Jones,1.0,6.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,JAC
199.0,Fred Jackson,20.0,112.0,5.6,24.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,BUF
200.0,Felix Jones,17.0,44.0,2.6,8.0,0.0,1.0,3.0,4.0,22.0,7.3,0.0,1.0,1.0,0.0,0.0,0.0,RB,1,2011,DAL
202.0,Jamaal Charles,10.0,56.0,5.6,22.0,0.0,0.0,5.0,6.0,9.0,1.8,1.0,1.0,1.0,0.0,0.0,0.1,RB,1,2011,KC
204.0,Justin Forsett,3.0,3.0,1.0,3.0,0.0,0.0,3.0,5.0,8.0,2.7,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,SEA
205.0,Jason Snelling,2.0,10.0,5.0,9.0,0.0,0.0,5.0,7.0,32.0,6.4,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,ATL
206.0,Jonathan Stewart,7.0,26.0,3.7,13.0,0.0,0.0,2.0,3.0,14.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,CAR
207.0,John Kuhn,2.0,5.0,2.5,4.0,0.0,1.0,2.0,2.0,7.0,3.5,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,GB
208.0,Jerome Harrison,8.0,27.0,3.4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,DET
209.0,DeAngelo Williams,12.0,30.0,2.5,8.0,0.0,0.0,1.0,2.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,1,2011,CAR
210.0,Knowshon Moreno,8.0,22.0,2.8,9.0,0.0,0.0,2.0,3.0,35.0,17.5,0.0,1.0,1.0,0.0,0.0,0.0,RB,1,2011,DEN
211.0,Brian Leonard,2.0,15.0,7.5,11.0,0.0,0.0,2.0,2.0,29.0,14.5,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,CIN
212.0,Brandon Jacobs,6.0,29.0,4.8,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,NYG
213.0,Bernard Scott,4.0,3.0,0.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,CIN
214.0,BenJarvus Green-Ellis,7.0,34.0,4.9,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,NE
216.0,Ahmad Bradshaw,13.0,44.0,3.4,7.0,0.0,1.0,1.0,2.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,NYG
217.0,Darren Sproles,2.0,7.0,3.5,7.0,0.0,0.0,7.0,9.0,75.0,10.7,0.0,0.0,1.0,0.0,0.0,0.1,RB,1,2011,NO
218.0,Darren McFadden,22.0,150.0,6.8,47.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,7.0,RB,1,2011,LV
220.0,Danny Woodhead,14.0,69.0,4.9,9.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,20.6,RB,1,2011,NE
221.0,Cedric Benson,25.0,121.0,4.8,39.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,CIN
223.0,Chris Johnson,9.0,24.0,2.7,9.0,0.0,0.0,6.0,7.0,25.0,4.2,0.0,0.0,1.0,0.0,0.0,0.6,RB,1,2011,TEN
225.0,Toby Gerhart,2.0,16.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,MIN
227.0,Shonn Greene,10.0,26.0,2.6,6.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,NYJ
229.0,Ryan Grant,9.0,40.0,4.4,10.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,GB
230.0,Ronnie Brown,4.0,7.0,1.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,PHI
231.0,Reggie Bush,11.0,38.0,3.5,13.0,0.0,0.0,9.0,10.0,56.0,6.2,1.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,MIA
232.0,Steven Jackson,2.0,56.0,28.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,LAR
233.0,Ray Rice,19.0,107.0,5.6,36.0,0.0,1.0,4.0,5.0,42.0,10.5,1.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,BAL
234.0,Rashard Mendenhall,12.0,45.0,3.8,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,RB,1,2011,PIT
236.0,Pierre Thomas,5.0,31.0,6.2,21.0,0.0,0.0,4.0,5.0,37.0,9.3,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,NO
237.0,Peyton Hillis,17.0,57.0,3.4,17.0,0.0,0.0,6.0,8.0,30.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,CLE
238.0,Tashard Choice,3.0,4.0,1.3,2.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,DAL
240.0,Montario Hardesty,5.0,18.0,3.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,CLE
241.0,Ben Tate,24.0,116.0,4.8,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,RB,1,2011,HOU
243.0,Ryan Mathews,12.0,45.0,3.8,21.0,0.0,0.0,3.0,5.0,73.0,24.3,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,LAC
244.0,Jahvid Best,21.0,72.0,3.4,9.0,0.0,0.0,4.0,5.0,42.0,10.5,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,DET
245.0,C.J. Spiller,5.0,16.0,3.2,9.0,0.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,1,2011,BUF
246.0,Willis McGahee,4.0,3.0,0.8,3.0,0.0,0.0,5.0,7.0,32.0,6.4,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,DEN
247.0,Vonta Leach,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,BAL
248.0,Tim Hightower,25.0,72.0,2.9,22.0,0.0,1.0,3.0,3.0,25.0,8.3,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,WAS
250.0,Lex Hilliard,2.0,1.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,MIA
251.0,Leon Washington,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,SEA
253.0,Marcel Reece,1.0,11.0,11.0,11.0,0.0,0.0,3.0,3.0,23.0,7.7,1.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,LV
255.0,LaRod Stephens-Howling,3.0,10.0,3.3,8.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,ARI
259.0,Montell Owens,3.0,17.0,5.7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,JAC
260.0,Mike Tolbert,12.0,35.0,2.9,13.0,0.0,1.0,9.0,9.0,58.0,6.4,2.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,LAC
261.0,Mike Goodson,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,CAR
263.0,Michael Robinson,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,SEA
264.0,Michael Bush,9.0,30.0,3.3,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,LV
265.0,Maurice Jones-Drew,24.0,97.0,4.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,1,2011,JAC
267.0,Matt Forte,16.0,68.0,4.3,27.0,0.0,0.0,5.0,6.0,90.0,18.0,1.0,0.0,1.0,0.0,0.0,19.1,RB,1,2011,CHI
268.0,Marshawn Lynch,13.0,33.0,2.5,12.0,0.0,0.0,2.0,2.0,14.0,7.0,0.0,0.0,1.0,0.0,0.0,0.3,RB,1,2011,SEA
1.0,Adrian Peterson,25.0,120.0,4.8,19.0,0.0,2.0,2.0,2.0,21.0,10.5,0.0,0.0,1.0,26.1,26.1,4.9,RB,2,2011,MIN
2.0,LeSean McCoy,18.0,95.0,5.3,23.0,0.0,2.0,4.0,4.0,21.0,5.3,0.0,0.0,1.0,23.6,23.6,2.0,RB,2,2011,PHI
3.0,Frank Gore,20.0,47.0,2.4,9.0,0.0,1.0,3.0,3.0,17.0,5.7,0.0,0.0,1.0,12.4,12.4,12.2,RB,2,2011,SF
160.0,Taiwan Jones,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,LV
161.0,Roy Helu,10.0,74.0,7.4,18.0,0.0,0.0,3.0,4.0,38.0,12.7,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,WAS
165.0,Henry Hynoski,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,NYG
166.0,Tyler Clutts,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,CHI
171.0,Owen Marecic,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,13.0,6.5,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,CLE
172.0,Lance Ball,6.0,28.0,4.7,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,DEN
173.0,John Conner,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,NYJ
175.0,Keiland Williams,9.0,25.0,2.8,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,DET
177.0,Isaac Redman,10.0,49.0,4.9,20.0,0.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,PIT
179.0,Spencer Larsen,1.0,4.0,4.0,4.0,0.0,0.0,3.0,3.0,23.0,7.7,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,DEN
181.0,LeGarrette Blount,13.0,71.0,5.5,27.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,2,2011,TB
182.0,Joe McKnight,6.0,14.0,2.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,NYJ
183.0,James Starks,9.0,85.0,9.4,40.0,0.0,0.0,3.0,4.0,30.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,GB
184.0,Stevan Ridley,2.0,9.0,4.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,NE
186.0,Delone Carter,11.0,46.0,4.2,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,IND
187.0,DeMarco Murray,6.0,21.0,3.5,8.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,2,2011,DAL
188.0,Jacquizz Rodgers,3.0,17.0,5.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,ATL
189.0,Daniel Thomas,18.0,107.0,5.9,14.0,0.0,0.0,1.0,1.0,10.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,RB,2,2011,MIA
190.0,Darrel Young,1.0,7.0,7.0,7.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,WAS
192.0,Deji Karim,6.0,15.0,2.5,5.0,0.0,0.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,JAC
200.0,Jacob Hester,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,LAC
201.0,Jackie Battle,2.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,KC
203.0,Fred Jackson,15.0,117.0,7.8,43.0,0.0,2.0,2.0,2.0,23.0,11.5,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,BUF
204.0,Felix Jones,9.0,25.0,2.8,5.0,0.0,0.0,1.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,DAL
206.0,Jamaal Charles,2.0,27.0,13.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,2,2011,KC
208.0,Justin Forsett,3.0,10.0,3.3,8.0,0.0,0.0,3.0,3.0,20.0,6.7,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,SEA
209.0,Jason Snelling,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,ATL
210.0,Jonathan Stewart,6.0,5.0,0.8,5.0,0.0,0.0,8.0,8.0,100.0,12.5,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,CAR
211.0,John Kuhn,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,GB
212.0,Jerome Harrison,4.0,6.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,DET
214.0,DeAngelo Williams,5.0,13.0,2.6,6.0,0.0,0.0,4.0,4.0,23.0,5.8,0.0,0.0,1.0,0.0,0.0,0.1,RB,2,2011,CAR
215.0,Brian Leonard,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,2.5,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,CIN
216.0,Brandon Jacobs,16.0,50.0,3.1,9.0,0.0,1.0,1.0,1.0,17.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,NYG
217.0,Bernard Scott,2.0,10.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,CIN
218.0,BenJarvus Green-Ellis,17.0,70.0,4.1,16.0,0.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,NE
219.0,Arian Foster,10.0,33.0,3.3,14.0,0.0,0.0,2.0,2.0,7.0,3.5,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,HOU
221.0,Ahmad Bradshaw,15.0,59.0,3.9,15.0,0.0,0.0,5.0,5.0,45.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,NYG
222.0,Darren Sproles,4.0,17.0,4.3,7.0,0.0,0.0,8.0,10.0,43.0,5.4,1.0,0.0,1.0,0.0,0.0,0.1,RB,2,2011,NO
223.0,Darren McFadden,20.0,72.0,3.6,14.0,0.0,1.0,7.0,8.0,71.0,10.1,1.0,1.0,1.0,0.0,0.0,7.0,RB,2,2011,LV
225.0,Danny Woodhead,4.0,12.0,3.0,5.0,0.0,0.0,2.0,2.0,15.0,7.5,0.0,0.0,1.0,0.0,0.0,20.6,RB,2,2011,NE
226.0,Cedric Benson,16.0,59.0,3.7,14.0,0.0,0.0,3.0,3.0,17.0,5.7,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,CIN
228.0,Chris Johnson,24.0,53.0,2.2,7.0,0.0,0.0,3.0,5.0,12.0,4.0,0.0,0.0,1.0,0.0,0.0,0.6,RB,2,2011,TEN
230.0,Anthony Dixon,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,SF
232.0,Shonn Greene,16.0,49.0,3.1,12.0,0.0,1.0,2.0,2.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,NYJ
234.0,Ryan Grant,6.0,25.0,4.2,9.0,0.0,0.0,3.0,3.0,14.0,4.7,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,GB
235.0,Ronnie Brown,3.0,10.0,3.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,PHI
236.0,Tashard Choice,5.0,5.0,1.0,5.0,0.0,0.0,2.0,2.0,24.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,DAL
237.0,Reggie Bush,6.0,18.0,3.0,6.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,MIA
238.0,Ray Rice,13.0,43.0,3.3,11.0,0.0,0.0,5.0,8.0,53.0,10.6,1.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,BAL
239.0,Rashard Mendenhall,19.0,66.0,3.5,11.0,0.0,1.0,2.0,2.0,12.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,PIT
240.0,Quinn Johnson,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,TEN
241.0,Pierre Thomas,9.0,41.0,4.6,9.0,0.0,0.0,2.0,4.0,14.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,NO
242.0,Peyton Hillis,27.0,94.0,3.5,24.0,0.0,2.0,4.0,4.0,23.0,5.8,0.0,1.0,1.0,0.0,0.0,0.0,RB,2,2011,CLE
243.0,Toby Gerhart,2.0,36.0,18.0,31.0,0.0,0.0,1.0,1.0,42.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,MIN
244.0,Montario Hardesty,3.0,1.0,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,CLE
245.0,Ben Tate,23.0,103.0,4.5,16.0,0.0,0.0,4.0,4.0,32.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,HOU
247.0,Ryan Mathews,12.0,64.0,5.3,14.0,0.0,1.0,7.0,9.0,62.0,8.9,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,LAC
248.0,Jahvid Best,16.0,57.0,3.6,12.0,0.0,1.0,6.0,8.0,66.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,DET
249.0,C.J. Spiller,4.0,63.0,15.8,26.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.1,RB,2,2011,BUF
251.0,Willis McGahee,28.0,101.0,3.6,12.0,0.0,1.0,1.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,DEN
252.0,Vonta Leach,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,BAL
254.0,Tim Hightower,20.0,96.0,4.8,20.0,0.0,0.0,1.0,2.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,WAS
256.0,Leon Washington,1.0,-2.0,-2.0,0.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,SEA
257.0,Le'Ron McClain,4.0,15.0,3.8,12.0,0.0,0.0,2.0,2.0,12.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,KC
258.0,Marcel Reece,1.0,4.0,4.0,4.0,0.0,0.0,3.0,5.0,20.0,6.7,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,LV
264.0,Mike Tolbert,9.0,10.0,1.1,7.0,0.0,0.0,8.0,9.0,73.0,9.1,0.0,1.0,1.0,0.0,0.0,0.0,RB,2,2011,LAC
267.0,Michael Bush,4.0,23.0,5.8,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,LV
268.0,Maurice Jones-Drew,18.0,88.0,4.9,16.0,0.0,0.0,3.0,4.0,19.0,6.3,0.0,0.0,1.0,0.0,0.0,0.0,RB,2,2011,JAC
270.0,Matt Forte,10.0,49.0,4.9,42.0,0.0,0.0,10.0,14.0,117.0,11.7,0.0,0.0,1.0,0.0,0.0,19.1,RB,2,2011,CHI
271.0,Marshawn Lynch,6.0,11.0,1.8,7.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3,RB,2,2011,SEA
1.0,LeSean McCoy,24.0,128.0,5.3,21.0,0.0,1.0,3.0,3.0,13.0,4.3,0.0,0.0,1.0,20.1,20.1,2.0,RB,3,2011,PHI
2.0,Adrian Peterson,17.0,78.0,4.6,43.0,0.0,1.0,4.0,5.0,19.0,4.8,0.0,0.0,1.0,15.7,15.7,4.9,RB,3,2011,MIN
4.0,Frank Gore,17.0,42.0,2.5,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.2,2.2,12.2,RB,3,2011,SF
5.0,Anthony Sherman,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,0.6,0.6,0.0,RB,3,2011,ARI
6.0,Dion Lewis,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,2.0,RB,3,2011,PHI
158.0,Anthony Allen,3.0,8.0,2.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2011,BAL
159.0,Bruce Miller,1.0,2.0,2.0,2.0,0.0,0.0,4.0,5.0,25.0,6.3,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2011,SF
160.0,Taiwan Jones,1.0,8.0,8.0,8.0,0.0,0.0,1.0,1.0,-5.0,-5.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2011,LV
161.0,Owen Marecic,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2011,CLE
163.0,Alfonso Smith,17.0,54.0,3.2,9.0,0.0,0.0,3.0,5.0,21.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2011,ARI
168.0,Armond Smith,2.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RB,3,2011,CLE
