player,team,yardline_100
D.Freeman,ATL,83.0
M.Ryan,ATL,79.0
D.Freeman,ATL,84.0
D.Freeman,ATL,80.0
D.Cook,MIN,40.0
D.Cook,MIN,19.0
D.Freeman,ATL,75.0
D.Freeman,ATL,54.0
R.Gage,ATL,32.0
A.Mattison,MIN,92.0
D.Cook,MIN,83.0
A.Mattison,MIN,81.0
A.Mattison,MIN,68.0
K.Cousins,MIN,72.0
A.Abdullah,MIN,74.0
M.Ryan,ATL,38.0
D.Freeman,ATL,21.0
D.Cook,MIN,79.0
D.Cook,MIN,78.0
D.Cook,MIN,54.0
D.Cook,MIN,46.0
D.Cook,MIN,40.0
A.Mattison,MIN,18.0
D.Cook,MIN,1.0
K.Cousins,MIN,1.0
I.Smith,ATL,75.0
I.Smith,ATL,40.0
D.Cook,MIN,90.0
D.Cook,MIN,88.0
D.Cook,MIN,90.0
D.Cook,MIN,75.0
D.Cook,MIN,61.0
D.Cook,MIN,59.0
D.Cook,MIN,53.0
D.Freeman,ATL,76.0
I.Smith,ATL,66.0
D.Freeman,ATL,58.0
I.Smith,ATL,39.0
I.Smith,ATL,2.0
D.Cook,MIN,72.0
K.Cousins,MIN,71.0
D.Cook,MIN,23.0
D.Cook,MIN,7.0
A.Mattison,MIN,75.0
A.Mattison,MIN,71.0
A.Abdullah,MIN,73.0
I.Smith,ATL,34.0
D.Cook,MIN,71.0
D.Cook,MIN,69.0
K.Cousins,MIN,62.0
A.Mattison,MIN,59.0
A.Mattison,MIN,59.0
A.Mattison,MIN,59.0
K.Cousins,MIN,39.0
K.Cousins,MIN,40.0
M.Ingram,BAL,89.0
G.Edwards,BAL,33.0
J.Hill,BAL,19.0
M.Ingram,BAL,6.0
G.Edwards,BAL,2.0
M.Ingram,BAL,1.0
K.Ballage,MIA,67.0
A.Wilson,MIA,62.0
K.Ballage,MIA,61.0
G.Edwards,BAL,90.0
L.Jackson,BAL,86.0
K.Ballage,MIA,85.0
M.Ingram,BAL,80.0
J.Hill,BAL,68.0
L.Jackson,BAL,44.0
G.Edwards,BAL,35.0
K.Drake,MIA,75.0
K.Drake,MIA,27.0
M.Ingram,BAL,76.0
G.Edwards,BAL,66.0
M.Ingram,BAL,10.0
K.Drake,MIA,90.0
R.Fitzpatrick,MIA,81.0
K.Ballage,MIA,73.0
M.Ingram,BAL,79.0
A.Levine,BAL,70.0
G.Edwards,BAL,10.0
M.Ingram,BAL,8.0
M.Ingram,BAL,2.0
L.Jackson,BAL,75.0
K.Drake,MIA,65.0
M.Ingram,BAL,71.0
J.Hill,BAL,47.0
M.Ingram,BAL,37.0
K.Ballage,MIA,73.0
G.Edwards,BAL,84.0
J.Hill,BAL,79.0
M.Ingram,BAL,44.0
M.Ingram,BAL,21.0
G.Edwards,BAL,18.0
M.Ingram,BAL,42.0
G.Edwards,BAL,33.0
G.Edwards,BAL,20.0
G.Edwards,BAL,15.0
R.Griffin,BAL,5.0
G.Edwards,BAL,2.0
G.Edwards,BAL,2.0
M.Walton,MIA,70.0
J.Hill,BAL,79.0
G.Edwards,BAL,70.0
G.Edwards,BAL,68.0
G.Edwards,BAL,66.0
J.Hill,BAL,51.0
G.Edwards,BAL,35.0
R.Griffin,BAL,22.0
J.Hill,BAL,19.0
R.Griffin,BAL,9.0
R.Griffin,BAL,5.0
L.Bell,NYJ,62.0
J.Allen,BUF,70.0
J.Allen,BUF,36.0
J.Allen,BUF,37.0
J.Allen,BUF,33.0
L.Bell,NYJ,97.0
L.Bell,NYJ,99.0
L.Bell,NYJ,78.0
S.Darnold,NYJ,70.0
F.Gore,BUF,62.0
L.Bell,NYJ,80.0
L.Bell,NYJ,70.0
L.Bell,NYJ,36.0
F.Gore,BUF,95.0
F.Gore,BUF,86.0
J.Allen,BUF,45.0
J.Allen,BUF,37.0
J.Allen,BUF,36.0
L.Bell,NYJ,63.0
L.Bell,NYJ,59.0
J.Allen,BUF,65.0
L.Bell,NYJ,62.0
F.Gore,BUF,98.0
L.Bell,NYJ,52.0
L.Bell,NYJ,46.0
J.Crowder,NYJ,24.0
L.Bell,NYJ,9.0
F.Gore,BUF,75.0
D.Singletary,BUF,69.0
F.Gore,BUF,49.0
F.Gore,BUF,23.0
L.Bell,NYJ,75.0
T.Montgomery,NYJ,70.0
L.Bell,NYJ,61.0
F.Gore,BUF,85.0
D.Singletary,BUF,78.0
D.Singletary,BUF,35.0
D.Singletary,BUF,18.0
J.Allen,BUF,3.0
T.Montgomery,NYJ,75.0
L.Bell,NYJ,67.0
J.Allen,BUF,72.0
L.Bell,NYJ,66.0
F.Gore,BUF,40.0
F.Gore,BUF,39.0
F.Gore,BUF,37.0
C.Carson,SEA,80.0
J.Mixon,CIN,56.0
J.Mixon,CIN,52.0
J.Mixon,CIN,18.0
C.Carson,SEA,75.0
C.Carson,SEA,82.0
C.Carson,SEA,35.0
R.Penny,SEA,48.0
R.Penny,SEA,43.0
C.Carson,SEA,17.0
C.Carson,SEA,6.0
C.Carson,SEA,1.0
R.Penny,SEA,75.0
R.Penny,SEA,75.0
J.Mixon,CIN,70.0
J.Mixon,CIN,64.0
C.Carson,SEA,13.0
R.Wilson,SEA,75.0
J.Mixon,CIN,13.0
C.Carson,SEA,76.0
C.Carson,SEA,82.0
G.Bernard,CIN,70.0
G.Bernard,CIN,73.0
G.Bernard,CIN,33.0
T.Boyd,CIN,34.0
G.Bernard,CIN,31.0
G.Bernard,CIN,92.0
G.Bernard,CIN,36.0
R.Penny,SEA,64.0
R.Penny,SEA,59.0
G.Bernard,CIN,35.0
C.Carson,SEA,75.0
R.Wilson,SEA,94.0
C.Carson,SEA,89.0
C.Carson,SEA,85.0
C.Carson,SEA,64.0
C.Carson,SEA,64.0
R.Wilson,SEA,70.0
R.Wilson,SEA,44.0
J.Jacobs,LV,72.0
J.Jacobs,LV,68.0
J.Jacobs,LV,52.0
J.Jacobs,LV,16.0
J.Jacobs,LV,10.0
N.Fant,DEN,75.0
J.Jacobs,LV,86.0
P.Lindsay,DEN,60.0
R.Freeman,DEN,60.0
R.Freeman,DEN,38.0
P.Lindsay,DEN,41.0
J.Jacobs,LV,98.0
J.Jacobs,LV,86.0
J.Jacobs,LV,81.0
J.Jacobs,LV,29.0
J.Jacobs,LV,20.0
D.Carr,LV,15.0
J.Jacobs,LV,2.0
P.Lindsay,DEN,75.0
P.Lindsay,DEN,67.0
P.Lindsay,DEN,75.0
P.Lindsay,DEN,49.0
R.Freeman,DEN,22.0
R.Freeman,DEN,18.0
P.Lindsay,DEN,13.0
R.Freeman,DEN,6.0
J.Jacobs,LV,75.0
J.Richard,LV,69.0
P.Lindsay,DEN,76.0
R.Freeman,DEN,64.0
R.Freeman,DEN,60.0
R.Freeman,DEN,53.0
P.Lindsay,DEN,13.0
P.Lindsay,DEN,8.0
J.Jacobs,LV,67.0
D.Washington,LV,56.0
P.Lindsay,DEN,86.0
J.Jacobs,LV,32.0
J.Jacobs,LV,4.0
R.Freeman,DEN,75.0
R.Freeman,DEN,22.0
J.Jacobs,LV,30.0
J.Jacobs,LV,22.0
J.Jacobs,LV,18.0
J.Jacobs,LV,16.0
J.Jacobs,LV,12.0
J.Flacco,DEN,2.0
D.Washington,LV,75.0
J.Jacobs,LV,74.0
J.Jacobs,LV,63.0
D.Carr,LV,50.0
K.Johnson,DET,68.0
K.Johnson,DET,59.0
C.Anderson,DET,50.0
D.Johnson,ARI,95.0
K.Johnson,DET,45.0
K.Murray,ARI,99.0
D.Johnson,ARI,66.0
D.Johnson,ARI,60.0
D.Johnson,ARI,57.0
C.Anderson,DET,80.0
C.Anderson,DET,50.0
M.Stafford,DET,43.0
K.Johnson,DET,39.0
K.Johnson,DET,38.0
D.Johnson,ARI,84.0
K.Johnson,DET,51.0
K.Johnson,DET,95.0
M.Stafford,DET,40.0
C.Anderson,DET,28.0
C.Anderson,DET,23.0
C.Anderson,DET,19.0
D.Johnson,ARI,75.0
D.Johnson,ARI,74.0
D.Johnson,ARI,8.0
C.Edmonds,ARI,82.0
M.Stafford,DET,79.0
D.Johnson,ARI,76.0
K.Johnson,DET,80.0
M.Jones,DET,91.0
D.Johnson,ARI,66.0
D.Johnson,ARI,48.0
T.Johnson,DET,67.0
C.Anderson,DET,37.0
C.Anderson,DET,19.0
D.Johnson,ARI,37.0
C.Kirk,ARI,29.0
D.Johnson,ARI,17.0
K.Johnson,DET,71.0
K.Johnson,DET,67.0
K.Johnson,DET,83.0
K.Johnson,DET,80.0
K.Johnson,DET,68.0
C.Anderson,DET,65.0
C.Anderson,DET,56.0
C.Anderson,DET,58.0
K.Murray,ARI,38.0
D.Johnson,ARI,29.0
D.Johnson,ARI,19.0
D.Johnson,ARI,75.0
K.Murray,ARI,8.0
K.Johnson,DET,54.0
K.Johnson,DET,45.0
K.Johnson,DET,18.0
D.Johnson,ARI,61.0
D.Johnson,ARI,49.0
A.Jones,GB,75.0
M.Davis,CHI,52.0
M.Trubisky,CHI,47.0
M.Trubisky,CHI,40.0
A.Jones,GB,88.0
D.Montgomery,CHI,36.0
D.Montgomery,CHI,32.0
D.Montgomery,CHI,26.0
M.Davis,CHI,25.0
M.Davis,CHI,96.0
D.Montgomery,CHI,78.0
D.Montgomery,CHI,72.0
C.Patterson,CHI,39.0
J.Williams,GB,86.0
M.Valdes-Scantling,GB,81.0
J.Williams,GB,65.0
A.Jones,GB,65.0
D.Montgomery,CHI,75.0
A.Jones,GB,66.0
M.Davis,CHI,90.0
M.Davis,CHI,82.0
A.Jones,GB,58.0
M.Trubisky,CHI,33.0
A.Jones,GB,70.0
A.Jones,GB,61.0
A.Jones,GB,55.0
J.Williams,GB,43.0
A.Jones,GB,94.0
A.Jones,GB,65.0
A.Jones,GB,40.0
J.Williams,GB,29.0
J.Williams,GB,29.0
A.Rodgers,GB,31.0
A.Jones,GB,80.0
A.Jones,GB,75.0
A.Rodgers,GB,5.0
A.Rodgers,GB,6.0
C.Hyde,HOU,75.0
C.Hyde,HOU,66.0
D.Johnson,HOU,90.0
A.Kamara,NO,49.0
A.Kamara,NO,28.0
L.Murray,NO,16.0
C.Hyde,HOU,40.0
D.Johnson,HOU,30.0
D.Watson,HOU,21.0
A.Kamara,NO,27.0
A.Kamara,NO,22.0
A.Kamara,NO,15.0
D.Johnson,HOU,72.0
C.Hyde,HOU,46.0
C.Hyde,HOU,26.0
D.Watson,HOU,25.0
D.Johnson,HOU,19.0
D.Watson,HOU,25.0
C.Hyde,HOU,12.0
L.Murray,NO,72.0
L.Murray,NO,30.0
C.Hyde,HOU,75.0
D.Johnson,HOU,62.0
C.Hyde,HOU,45.0
D.Watson,HOU,45.0
C.Hyde,HOU,27.0
L.Murray,NO,57.0
T.Hill,NO,53.0
A.Kamara,NO,23.0
T.Hill,NO,15.0
D.Johnson,HOU,84.0
A.Kamara,NO,40.0
C.Hyde,HOU,62.0
A.Kamara,NO,82.0
L.Murray,NO,54.0
A.Kamara,NO,63.0
D.Johnson,HOU,96.0
D.Johnson,HOU,75.0
D.Johnson,HOU,44.0
A.Kamara,NO,93.0
A.Kamara,NO,44.0
L.Murray,NO,33.0
A.Kamara,NO,29.0
A.Kamara,NO,34.0
A.Ekeler,LAC,61.0
M.Mack,IND,73.0
M.Mack,IND,76.0
A.Ekeler,LAC,59.0
J.Jackson,LAC,48.0
A.Ekeler,LAC,25.0
A.Ekeler,LAC,22.0
J.Jackson,LAC,9.0
M.Mack,IND,67.0
M.Mack,IND,38.0
J.Brissett,IND,37.0
J.Brissett,IND,34.0
M.Mack,IND,28.0
M.Mack,IND,14.0
M.Mack,IND,11.0
A.Ekeler,LAC,25.0
J.Brissett,IND,75.0
M.Mack,IND,76.0
A.Ekeler,LAC,46.0
J.Jackson,LAC,33.0
D.Watt,LAC,24.0
M.Mack,IND,75.0
M.Mack,IND,50.0
N.Hines,IND,45.0
M.Mack,IND,39.0
M.Mack,IND,29.0
N.Hines,IND,26.0
A.Ekeler,LAC,75.0
M.Mack,IND,63.0
J.Jackson,LAC,75.0
J.Jackson,LAC,77.0
M.Mack,IND,81.0
M.Mack,IND,27.0
M.Mack,IND,18.0
M.Mack,IND,14.0
A.Ekeler,LAC,59.0
A.Ekeler,LAC,6.0
M.Mack,IND,80.0
M.Mack,IND,73.0
N.Hines,IND,66.0
M.Mack,IND,60.0
M.Mack,IND,56.0
P.Campbell,IND,41.0
N.Hines,IND,34.0
M.Mack,IND,33.0
M.Mack,IND,29.0
M.Mack,IND,25.0
M.Mack,IND,21.0
M.Mack,IND,2.0
P.Rivers,LAC,61.0
A.Ekeler,LAC,40.0
A.Ekeler,LAC,37.0
J.Jackson,LAC,18.0
D.Watt,LAC,9.0
A.Ekeler,LAC,7.0
Dam.Williams,KC,75.0
L.Fournette,JAX,75.0
T.Hill,KC,16.0
L.Fournette,JAX,37.0
L.McCoy,KC,72.0
L.McCoy,KC,59.0
L.Fournette,JAX,75.0
L.Fournette,JAX,62.0
L.Fournette,JAX,50.0
L.Fournette,JAX,33.0
Dam.Williams,KC,34.0
P.Mahomes,KC,9.0
G.Minshew,JAX,18.0
Dam.Williams,KC,52.0
L.McCoy,KC,48.0
L.Fournette,JAX,75.0
L.Fournette,JAX,69.0
L.Fournette,JAX,48.0
L.Fournette,JAX,34.0
L.Fournette,JAX,28.0
Dam.Williams,KC,60.0
Dam.Williams,KC,51.0
L.McCoy,KC,40.0
Dam.Williams,KC,38.0
Dam.Williams,KC,1.0
L.Fournette,JAX,91.0
L.McCoy,KC,60.0
L.McCoy,KC,57.0
Dam.Williams,KC,26.0
L.McCoy,KC,8.0
D.Westbrook,JAX,79.0
R.Armstead,JAX,30.0
L.Fournette,JAX,23.0
L.McCoy,KC,46.0
L.McCoy,KC,46.0
Dam.Williams,KC,12.0
Dam.Williams,KC,8.0
L.McCoy,KC,47.0
Dam.Williams,KC,28.0
Dam.Williams,KC,22.0
Dam.Williams,KC,19.0
M.Moore,KC,16.0
C.McCaffrey,CAR,75.0
C.McCaffrey,CAR,70.0
C.McCaffrey,CAR,62.0
T.Gurley,LA,80.0
C.McCaffrey,CAR,44.0
C.McCaffrey,CAR,38.0
C.McCaffrey,CAR,32.0
C.McCaffrey,CAR,34.0
T.Gurley,LA,57.0
T.Gurley,LA,33.0
R.Woods,LA,27.0
C.Newton,CAR,85.0
M.Brown,LA,10.0
M.Brown,LA,5.0
C.McCaffrey,CAR,68.0
C.McCaffrey,CAR,55.0
T.Gurley,LA,97.0
T.Gurley,LA,86.0
C.McCaffrey,CAR,73.0
M.Brown,LA,71.0
M.Brown,LA,70.0
M.Brown,LA,53.0
J.Goff,LA,52.0
C.McCaffrey,CAR,82.0
T.Gurley,LA,36.0
C.Newton,CAR,60.0
C.McCaffrey,CAR,43.0
C.McCaffrey,CAR,28.0
C.McCaffrey,CAR,8.0
M.Brown,LA,75.0
M.Brown,LA,68.0
M.Brown,LA,29.0
M.Brown,LA,17.0
M.Brown,LA,7.0
M.Brown,LA,1.0
C.McCaffrey,CAR,36.0
J.Goff,LA,70.0
C.McCaffrey,CAR,5.0
C.McCaffrey,CAR,2.0
T.Gurley,LA,75.0
R.Woods,LA,69.0
C.Newton,CAR,71.0
T.Gurley,LA,57.0
T.Gurley,LA,40.0
T.Gurley,LA,33.0
T.Gurley,LA,31.0
D.Henderson,LA,5.0
T.Gurley,LA,32.0
C.McCaffrey,CAR,47.0
C.McCaffrey,CAR,19.0
A.Armah,CAR,1.0
T.Gurley,LA,50.0
T.Gurley,LA,42.0
J.Goff,LA,38.0
J.Goff,LA,40.0
E.Elliott,DAL,62.0
E.Elliott,DAL,51.0
S.Barkley,NYG,82.0
S.Barkley,NYG,8.0
S.Barkley,NYG,1.0
E.Elliott,DAL,75.0
E.Elliott,DAL,38.0
T.Pollard,DAL,28.0
E.Manning,NYG,56.0
S.Barkley,NYG,50.0
T.Pollard,DAL,93.0
T.Pollard,DAL,79.0
E.Elliott,DAL,18.0
S.Barkley,NYG,64.0
D.Prescott,DAL,53.0
E.Elliott,DAL,52.0
T.Pollard,DAL,44.0
D.Prescott,DAL,33.0
E.Elliott,DAL,25.0
E.Penny,NYG,42.0
S.Barkley,NYG,22.0
S.Barkley,NYG,11.0
E.Elliott,DAL,30.0
S.Barkley,NYG,58.0
S.Barkley,NYG,16.0
E.Penny,NYG,8.0
E.Elliott,DAL,89.0
E.Elliott,DAL,88.0
E.Elliott,DAL,25.0
E.Elliott,DAL,17.0
E.Elliott,DAL,10.0
S.Barkley,NYG,78.0
T.Pollard,DAL,66.0
T.Pollard,DAL,49.0
T.Pollard,DAL,47.0
T.Pollard,DAL,62.0
T.Pollard,DAL,70.0
T.Pollard,DAL,73.0
S.Barkley,NYG,75.0
W.Gallman Jr,NYG,30.0
W.Gallman Jr,NYG,2.0
T.Pollard,DAL,84.0
T.Pollard,DAL,83.0
T.Pollard,DAL,81.0
D.Jones,NYG,44.0
D.Prescott,DAL,62.0
D.Prescott,DAL,63.0
S.Michel,NE,80.0
B.Bolden,NE,81.0
J.White,NE,74.0
S.Michel,NE,65.0
S.Michel,NE,62.0
J.Conner,PIT,88.0
J.Conner,PIT,68.0
J.Conner,PIT,65.0
J.Samuels,PIT,63.0
J.White,NE,75.0
J.White,NE,67.0
J.Samuels,PIT,75.0
S.Michel,NE,36.0
S.Michel,NE,31.0
S.Michel,NE,20.0
S.Michel,NE,10.0
J.Conner,PIT,70.0
S.Michel,NE,65.0
J.Conner,PIT,65.0
J.Conner,PIT,60.0
J.Conner,PIT,56.0
R.Burkhead,NE,80.0
R.Burkhead,NE,76.0
J.Conner,PIT,75.0
B.Roethlisberger,PIT,18.0
J.Conner,PIT,4.0
S.Michel,NE,58.0
R.Burkhead,NE,37.0
R.Burkhead,NE,26.0
R.Burkhead,NE,15.0
R.Burkhead,NE,12.0
S.Michel,NE,55.0
J.Edelman,NE,52.0
S.Michel,NE,44.0
S.Michel,NE,44.0
S.Michel,NE,25.0
R.Burkhead,NE,21.0
R.Burkhead,NE,15.0
J.Conner,PIT,75.0
S.Michel,NE,80.0
S.Michel,NE,80.0
J.White,NE,85.0
P.Barber,TB,76.0
T.Coleman,SF,33.0
T.Coleman,SF,13.0
P.Barber,TB,82.0
P.Barber,TB,65.0
P.Barber,TB,51.0
R.Jones,TB,46.0
T.Coleman,SF,91.0
T.Coleman,SF,70.0
R.Jones,TB,83.0
R.Jones,TB,77.0
P.Barber,TB,57.0
J.Winston,TB,50.0
P.Barber,TB,19.0
R.Jones,TB,8.0
M.Breida,SF,92.0
M.Breida,SF,92.0
M.Breida,SF,80.0
M.Breida,SF,44.0
M.Breida,SF,41.0
T.Coleman,SF,37.0
R.Mostert,SF,24.0
R.Mostert,SF,15.0
T.Coleman,SF,29.0
R.Mostert,SF,24.0
J.Winston,TB,71.0
M.Breida,SF,75.0
R.Mostert,SF,63.0
M.Breida,SF,40.0
J.Winston,TB,75.0
J.Winston,TB,62.0
P.Barber,TB,57.0
P.Barber,TB,26.0
R.Jones,TB,21.0
M.Breida,SF,75.0
M.Breida,SF,65.0
R.Mostert,SF,52.0
R.Mostert,SF,44.0
M.Breida,SF,39.0
R.Jones,TB,53.0
R.Jones,TB,42.0
R.Jones,TB,33.0
R.Jones,TB,31.0
J.Winston,TB,19.0
M.Breida,SF,98.0
M.Breida,SF,89.0
M.Breida,SF,93.0
M.Breida,SF,93.0
R.Mostert,SF,96.0
R.Jones,TB,41.0
R.Jones,TB,27.0
R.Jones,TB,11.0
R.Jones,TB,6.0
R.Mostert,SF,64.0
M.Breida,SF,31.0
R.Mostert,SF,31.0
J.Garoppolo,SF,63.0
J.Garoppolo,SF,64.0
J.Landry,CLE,62.0
N.Chubb,CLE,52.0
D.Hilliard,CLE,4.0
D.Henry,TEN,67.0
D.Henry,TEN,20.0
N.Chubb,CLE,76.0
D.Henry,TEN,55.0
M.Mariota,TEN,58.0
N.Chubb,CLE,93.0
N.Chubb,CLE,72.0
D.Lewis,TEN,87.0
J.Smith,TEN,66.0
D.Lewis,TEN,51.0
D.Henry,TEN,34.0
D.Henry,TEN,17.0
D.Henry,TEN,6.0
D.Henry,TEN,1.0
N.Chubb,CLE,70.0
D.Henry,TEN,85.0
D.Henry,TEN,55.0
N.Chubb,CLE,72.0
D.Henry,TEN,72.0
D.Henry,TEN,38.0
N.Chubb,CLE,63.0
N.Chubb,CLE,48.0
D.Henry,TEN,94.0
M.Mariota,TEN,92.0
N.Chubb,CLE,76.0
N.Chubb,CLE,75.0
N.Chubb,CLE,63.0
N.Chubb,CLE,61.0
D.Henry,TEN,35.0
D.Henry,TEN,31.0
M.Mariota,TEN,29.0
N.Chubb,CLE,75.0
D.Henry,TEN,34.0
D.Henry,TEN,27.0
D.Henry,TEN,23.0
D.Johnson,CLE,61.0
D.Lewis,TEN,52.0
D.Henry,TEN,52.0
D.Henry,TEN,62.0
N.Chubb,CLE,75.0
N.Chubb,CLE,74.0
N.Chubb,CLE,69.0
N.Chubb,CLE,67.0
R.Tannehill,TEN,34.0
R.Tannehill,TEN,35.0
D.Guice,WAS,80.0
D.Guice,WAS,67.0
D.Guice,WAS,56.0
M.Sanders,PHI,64.0
D.Sproles,PHI,62.0
D.Guice,WAS,59.0
C.Thompson,WAS,58.0
D.Guice,WAS,23.0
C.Wentz,PHI,66.0
M.Sanders,PHI,64.0
D.Sproles,PHI,61.0
J.Howard,PHI,43.0
J.Howard,PHI,37.0
D.Guice,WAS,71.0
D.Sproles,PHI,66.0
D.Guice,WAS,93.0
M.Sanders,PHI,62.0
C.Thompson,WAS,75.0
C.Thompson,WAS,68.0
D.Sproles,PHI,75.0
M.Sanders,PHI,72.0
D.Sproles,PHI,70.0
C.Wentz,PHI,66.0
D.Sproles,PHI,47.0
D.Sproles,PHI,39.0
M.Sanders,PHI,22.0
M.Sanders,PHI,3.0
M.Sanders,PHI,3.0
D.Guice,WAS,75.0
D.Guice,WAS,80.0
M.Sanders,PHI,66.0
D.Sproles,PHI,47.0
M.Sanders,PHI,36.0
A.Jeffery,PHI,2.0
D.Sproles,PHI,2.0
D.Guice,WAS,72.0
M.Sanders,PHI,78.0
J.Howard,PHI,66.0
J.Howard,PHI,57.0
J.Howard,PHI,40.0
M.Sanders,PHI,21.0
D.Sproles,PHI,17.0
C.Wentz,PHI,12.0
J.Howard,PHI,10.0
C.Wentz,PHI,40.0
K.Murray,ARI,75.0
D.Johnson,ARI,68.0
M.Ingram,BAL,80.0
L.Jackson,BAL,61.0
D.Johnson,ARI,77.0
K.Murray,ARI,75.0
M.Ingram,BAL,50.0
L.Jackson,BAL,42.0
D.Johnson,ARI,13.0
M.Ingram,BAL,54.0
L.Jackson,BAL,38.0
M.Ingram,BAL,22.0
K.Murray,ARI,38.0
C.Edmonds,ARI,10.0
L.Jackson,BAL,85.0
L.Jackson,BAL,79.0
L.Jackson,BAL,74.0
L.Jackson,BAL,12.0
D.Johnson,ARI,94.0
M.Ingram,BAL,55.0
L.Jackson,BAL,64.0
L.Jackson,BAL,80.0
D.Johnson,ARI,83.0
D.Johnson,ARI,40.0
M.Ingram,BAL,80.0
M.Ingram,BAL,66.0
L.Jackson,BAL,37.0
M.Ingram,BAL,25.0
L.Jackson,BAL,24.0
D.Johnson,ARI,1.0
M.Ingram,BAL,75.0
J.Hill,BAL,52.0
L.Jackson,BAL,48.0
L.Jackson,BAL,69.0
G.Edwards,BAL,55.0
M.Ingram,BAL,51.0
M.Ingram,BAL,44.0
L.Jackson,BAL,55.0
G.Edwards,BAL,60.0
G.Edwards,BAL,20.0
M.Ingram,BAL,17.0
M.Ingram,BAL,6.0
L.Jackson,BAL,5.0
L.Jackson,BAL,6.0
S.Barkley,NYG,75.0
B.Fowler,NYG,69.0
S.Barkley,NYG,49.0
S.Barkley,NYG,35.0
S.Barkley,NYG,27.0
F.Gore,BUF,75.0
S.Barkley,NYG,70.0
F.Gore,BUF,75.0
J.Allen,BUF,63.0
F.Gore,BUF,58.0
F.Gore,BUF,19.0
J.Allen,BUF,11.0
J.Allen,BUF,6.0
S.Barkley,NYG,78.0
F.Gore,BUF,38.0
D.Singletary,BUF,29.0
D.Singletary,BUF,14.0
S.Barkley,NYG,61.0
P.DiMarco,BUF,98.0
F.Gore,BUF,73.0
S.Barkley,NYG,86.0
E.Manning,NYG,65.0
S.Barkley,NYG,63.0
J.Allen,BUF,62.0
J.Allen,BUF,72.0
J.Allen,BUF,73.0
D.Singletary,BUF,75.0
S.Barkley,NYG,63.0
S.Barkley,NYG,45.0
F.Gore,BUF,91.0
F.Gore,BUF,74.0
S.Barkley,NYG,80.0
S.Barkley,NYG,76.0
S.Barkley,NYG,49.0
S.Barkley,NYG,33.0
S.Barkley,NYG,17.0
S.Barkley,NYG,6.0
D.Singletary,BUF,63.0
J.Allen,BUF,57.0
F.Gore,BUF,48.0
I.McKenzie,BUF,44.0
D.Singletary,BUF,23.0
F.Gore,BUF,3.0
F.Gore,BUF,2.0
F.Gore,BUF,1.0
S.Barkley,NYG,70.0
F.Gore,BUF,42.0
D.Singletary,BUF,47.0
F.Gore,BUF,43.0
F.Gore,BUF,99.0
F.Gore,BUF,96.0
F.Gore,BUF,87.0
F.Gore,BUF,84.0
F.Gore,BUF,78.0
P.Lindsay,DEN,66.0
P.Lindsay,DEN,42.0
R.Freeman,DEN,31.0
D.Montgomery,CHI,75.0
T.Cohen,CHI,75.0
P.Lindsay,DEN,58.0
P.Lindsay,DEN,56.0
D.Montgomery,CHI,86.0
C.Patterson,CHI,67.0
D.Montgomery,CHI,57.0
D.Montgomery,CHI,50.0
M.Davis,CHI,41.0
T.Cohen,CHI,42.0
D.Montgomery,CHI,30.0
D.Montgomery,CHI,23.0
R.Freeman,DEN,75.0
P.Lindsay,DEN,49.0
R.Freeman,DEN,49.0
D.Montgomery,CHI,90.0
T.Cohen,CHI,86.0
D.Montgomery,CHI,47.0
M.Trubisky,CHI,42.0
M.Davis,CHI,34.0
P.Lindsay,DEN,67.0
R.Freeman,DEN,55.0
T.Cohen,CHI,83.0
R.Freeman,DEN,87.0
R.Freeman,DEN,86.0
D.Montgomery,CHI,85.0
P.Lindsay,DEN,85.0
P.Lindsay,DEN,76.0
R.Freeman,DEN,42.0
P.Lindsay,DEN,45.0
D.Montgomery,CHI,80.0
C.Patterson,CHI,68.0
D.Montgomery,CHI,22.0
T.Gabriel,CHI,19.0
D.Montgomery,CHI,5.0
D.Montgomery,CHI,2.0
D.Montgomery,CHI,1.0
D.Montgomery,CHI,2.0
D.Montgomery,CHI,1.0
P.Lindsay,DEN,32.0
R.Freeman,DEN,25.0
M.Davis,CHI,75.0
P.Lindsay,DEN,76.0
R.Freeman,DEN,66.0
P.Lindsay,DEN,53.0
R.Freeman,DEN,30.0
R.Freeman,DEN,16.0
P.Lindsay,DEN,4.0
D.Montgomery,CHI,89.0
D.Montgomery,CHI,77.0
N.Chubb,CLE,81.0
N.Chubb,CLE,73.0
N.Chubb,CLE,35.0
N.Chubb,CLE,4.0
L.Bell,NYJ,85.0
N.Chubb,CLE,52.0
N.Chubb,CLE,35.0
L.Bell,NYJ,75.0
N.Chubb,CLE,72.0
N.Chubb,CLE,59.0
L.Bell,NYJ,91.0
L.Bell,NYJ,95.0
N.Chubb,CLE,19.0
L.Bell,NYJ,70.0
L.Bell,NYJ,62.0
T.Montgomery,NYJ,63.0
L.Bell,NYJ,53.0
L.Bell,NYJ,47.0
L.Bell,NYJ,41.0
L.Bell,NYJ,34.0
L.Bell,NYJ,29.0
T.Montgomery,NYJ,38.0
N.Chubb,CLE,75.0
D.Johnson,CLE,56.0
L.Bell,NYJ,90.0
L.Bell,NYJ,93.0
L.Bell,NYJ,97.0
N.Chubb,CLE,55.0
L.Bell,NYJ,98.0
N.Chubb,CLE,66.0
L.Bell,NYJ,35.0
L.Bell,NYJ,16.0
