rank,player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
50,Ryan Succop,1,2,50.0,32,0,0,0,0,0,0,0,1,0.0,0.0,57.4,TB,K,3,2010
51,Sebastian Janikowski,3,6,50.0,54,0,1,0,0,1,0,0,1,0.0,0.0,20.0,FA,K,3,2010
52,Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,3,2010
53,Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,3,2010
54,Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,3,2010
55,Nick Folk,1,2,50.0,30,0,0,0,0,0,0,0,1,0.0,0.0,81.8,NE,K,3,2010
56,Nate Kaeding,1,1,100.0,29,0,0,0,0,0,0,0,1,0.0,0.0,0.0,FA,K,3,2010
57,Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CAR,K,3,2010
58,Billy Cundiff,1,2,50.0,49,0,0,0,1,0,0,0,1,0.0,0.0,0.0,FA,K,3,2010
59,Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,3,2010
60,Connor Barth,2,2,100.0,40,0,1,0,1,0,0,0,1,0.0,0.0,0.0,FA,K,3,2010
61,Dan Carpenter,3,3,100.0,50,0,0,0,0,0,0,0,1,0.0,0.0,0.2,FA,K,3,2010
62,David Akers,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,FA,K,3,2010
63,David Buehler,2,2,100.0,49,0,0,0,0,0,0,0,1,0.0,0.0,0.0,FA,K,3,2010
64,Garrett Hartley,1,2,50.0,32,0,0,0,0,0,0,0,1,0.0,0.0,0.0,FA,K,3,2010
65,Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,3,2010
66,Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CLE,K,3,2010
67,Jay Feely,1,1,100.0,42,0,0,0,1,0,0,0,1,0.0,0.0,0.0,FA,K,3,2010
68,Mike Nugent,2,2,100.0,50,0,0,0,0,0,0,0,1,0.0,0.0,1.0,FA,K,3,2010
69,Josh Brown,3,4,75.0,37,0,0,0,0,0,0,0,1,0.0,0.0,0.0,FA,K,3,2010
70,Josh Scobee,1,1,100.0,51,0,0,0,0,1,0,0,1,0.0,0.0,0.0,FA,K,3,2010
71,Lawrence Tynes,1,3,33.3,50,0,0,0,0,1,0,0,1,0.0,0.0,0.0,FA,K,3,2010
72,MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,3,2010
73,Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYG,K,3,2010
74,Matt Bryant,2,2,100.0,46,0,0,0,0,0,0,0,1,0.0,0.0,1.1,FA,K,3,2010
75,Cairo Santos,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.1,CHI,K,3,2010
76,Greg Zuerlein,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.2,DAL,K,3,2010
77,Justin Tucker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,98.0,BAL,K,3,2010
78,Dustin Hopkins,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,14.5,LAC,K,3,2010
79,Chris Boswell,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,51.0,PIT,K,3,2010
80,Brandon McManus,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,44.3,DEN,K,3,2010
81,Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,3,2010
82,Randy Bullock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.8,TEN,K,3,2010
83,Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,TEN,K,3,2010
84,Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,3,2010
85,Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,3,2010
86,Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,3,2010
87,Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,3,2010
88,Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,LAR,K,3,2010
