rank,player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
19,Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,TEN,K,5,2010
20,Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.5,PHI,K,5,2010
21,Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,33.3,MIA,K,5,2010
22,Jason Myers,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.1,SEA,K,5,2010
23,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,LAC,K,5,2010
24,Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,5,2010
25,Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.3,NO,K,5,2010
26,Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,HOU,K,5,2010
27,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.1,CLE,K,5,2010
28,Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.1,IND,K,5,2010
29,Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,34.2,CIN,K,5,2010
30,Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,DET,K,5,2010
31,Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,5,2010
32,Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NE,K,5,2010
33,Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DAL,K,5,2010
34,Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,6.6,WAS,K,5,2010
35,Dominik Eberle,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,5,2010
36,Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,5,2010
37,Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,IND,K,5,2010
38,Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.8,BUF,K,5,2010
39,JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,5,2010
40,Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,5,2010
41,Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NYJ,K,5,2010
42,Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,CAR,K,5,2010
43,Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,LAR,K,5,2010
44,Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,5,2010
45,Phil Dawson,1,1,100.0,19,0,0,0,0,0,0,0,1,0.0,0.0,0.1,FA,K,5,2010
46,Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,5,2010
47,Rian Lindell,2,2,100.0,29,0,2,0,0,0,0,0,1,0.0,0.0,0.0,FA,K,5,2010
48,Rob Bironas,2,2,100.0,52,0,0,0,1,1,0,0,1,0.0,0.0,0.0,FA,K,5,2010
49,Ryan Succop,3,4,75.0,45,0,0,0,0,0,0,0,1,0.0,0.0,57.4,TB,K,5,2010
50,Sebastian Janikowski,2,2,100.0,50,0,0,1,0,1,0,0,1,0.0,0.0,20.0,FA,K,5,2010
51,Nate Kaeding,2,2,100.0,43,0,0,1,1,0,0,0,1,0.0,0.0,0.0,FA,K,5,2010
52,Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,5,2010
53,Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,5,2010
54,Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,5,2010
55,Mike Nugent,2,2,100.0,35,0,0,0,0,0,0,0,1,0.0,0.0,1.0,FA,K,5,2010
56,Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CAR,K,5,2010
57,Billy Cundiff,1,1,100.0,37,0,0,0,0,0,0,0,1,0.0,0.0,0.0,FA,K,5,2010
58,Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,5,2010
59,Connor Barth,1,1,100.0,31,0,0,0,0,0,0,0,1,0.0,0.0,0.0,FA,K,5,2010
60,David Akers,2,3,66.7,45,0,0,1,0,0,0,0,1,0.0,0.0,0.0,FA,K,5,2010
61,David Buehler,2,3,66.7,51,0,1,0,0,1,0,0,1,0.0,0.0,0.0,FA,K,5,2010
62,Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,5,2010
63,Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CLE,K,5,2010
64,Jay Feely,3,3,100.0,44,0,0,1,0,0,0,0,1,0.0,0.0,0.0,FA,K,5,2010
65,Josh Brown,2,2,100.0,28,0,2,0,0,0,0,0,1,0.0,0.0,0.0,FA,K,5,2010
66,Josh Scobee,5,5,100.0,49,0,0,0,2,0,0,0,1,0.0,0.0,0.0,FA,K,5,2010
67,Lawrence Tynes,2,2,100.0,45,0,0,0,2,0,0,0,1,0.0,0.0,0.0,FA,K,5,2010
68,MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,5,2010
69,Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYG,K,5,2010
70,Matt Bryant,2,3,66.7,30,0,1,1,0,0,0,0,1,0.0,0.0,1.1,FA,K,5,2010
71,Matt Prater,1,1,100.0,38,0,0,0,0,0,0,0,1,0.0,0.0,52.8,ARI,K,5,2010
72,Cairo Santos,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.1,CHI,K,5,2010
73,Greg Zuerlein,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.2,DAL,K,5,2010
74,Justin Tucker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,98.0,BAL,K,5,2010
75,Dustin Hopkins,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,14.5,LAC,K,5,2010
76,Chris Boswell,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,51.0,PIT,K,5,2010
77,Brandon McManus,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,44.3,DEN,K,5,2010
78,Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,5,2010
79,Randy Bullock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.8,TEN,K,5,2010
80,Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,TEN,K,5,2010
81,Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,5,2010
82,Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,5,2010
83,Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,5,2010
84,Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,5,2010
85,Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,LAR,K,5,2010
